10.1.0.5	2014-11-11 14:10:00	0.600	3.400	0.000	0	42598	6432	7796	27.625
10.1.0.5	2014-11-11 14:15:00	0.700	3.400	0.000	0	56524	6479	8362	27.375
10.1.0.5	2014-11-11 14:20:00	0.800	3.400	0.000	0	31129	7057	9379	27.500
10.1.0.5	2014-11-11 14:25:00	1.000	3.400	0.000	0	60620	7318	11576	27.312
10.1.0.5	2014-11-11 14:30:00	0.900	3.400	0.000	0	77004	63069	2464477	27.625
10.1.0.5	2014-11-11 14:35:00	1.100	3.400	0.000	0	1659699	8005	11563	27.312
10.1.0.5	2014-11-11 14:40:00	0.700	3.400	0.000	0	57344	8591	10223	27.375
10.1.0.5	2014-11-11 14:45:00	0.600	3.400	0.000	0	44236	8111	11567	27.375
10.1.0.5	2014-11-11 14:50:00	0.500	3.400	0.000	0	34406	5577	6212	27.562
10.1.0.5	2014-11-11 14:55:00	0.600	3.400	0.000	0	34406	6519	10105	27.312
10.1.0.5	2014-11-11 15:00:00	1.100	3.400	0.000	0	42598	4850	8397	27.375
10.1.0.5	2014-11-11 15:05:00	0.900	3.400	0.000	0	39321	8365	10481	27.562
10.1.0.5	2014-11-11 15:10:00	1.000	3.400	0.000	0	27852	7552	9908	27.312
10.1.0.5	2014-11-11 15:15:00	1.000	3.400	0.000	0	67174	6236	9848	27.562
10.1.0.5	2014-11-11 15:20:00	0.600	3.400	0.000	0	42598	6168	9392	27.312
10.1.0.5	2014-11-11 15:25:00	0.500	3.400	0.000	0	31129	6450	8620	27.375
10.1.0.5	2014-11-11 15:30:00	0.600	3.400	0.000	0	78643	6896	10867	27.562
10.1.0.5	2014-11-11 15:35:00	0.400	3.400	0.000	0	65536	6908	8778	27.562
10.1.0.5	2014-11-11 15:40:00	0.500	3.400	0.000	0	37683	6426	8308	27.375
10.1.0.5	2014-11-11 15:45:00	1.000	3.400	0.000	0	5898240	55507	2019934	27.375
10.1.0.5	2014-11-11 15:50:00	1.000	3.400	0.000	0	5649203	73793	2899350	27.562
10.1.0.5	2014-11-11 15:55:00	0.500	3.400	0.000	0	74547	6290	9242	27.312
10.1.0.5	2014-11-11 16:00:00	0.500	3.400	0.000	0	49152	5413	10978	27.750
10.1.0.5	2014-11-11 16:05:00	0.500	3.400	0.000	0	42598	6180	8041	27.375
10.1.0.5	2014-11-11 16:10:00	0.500	3.400	0.000	0	39321	5907	8265	27.375
10.1.0.5	2014-11-11 16:15:00	0.500	3.400	0.000	0	37683	8582	12343	27.625
10.1.0.5	2014-11-11 16:20:00	0.600	3.400	0.000	0	68812	5940	8293	27.437
10.1.0.5	2014-11-11 16:25:00	0.800	3.400	0.000	0	45875	7992	12259	27.250
10.1.0.5	2014-11-11 16:30:00	0.700	3.400	0.000	0	58982	7569	12717	27.812
10.1.0.5	2014-11-11 16:35:00	0.500	3.400	0.000	0	68812	8327	12411	27.375
10.1.0.5	2014-11-11 16:40:00	1.500	3.400	0.000	0	67174	6473	8247	27.687
10.1.0.5	2014-11-11 16:45:00	1.100	3.400	0.000	0	56524	6795	10428	27.687
